,Province_State,Confirmed,Deaths,Recovered,Lat,Long_
10530,Nevada,508,5,5,38.3135,-117.0554
10531,New Hampshire,28,0,0,43.4525,-71.5639
10532,New Jersey,310,5,5,40.2989,-74.521
10533,New Mexico,86,1,1,34.8405,-106.2485
10534,New York,503,2,2,42.1657,-74.9481
10535,North Carolina,374,0,0,35.6301,-79.8064
10536,North Dakota,11,0,0,47.5289,-99.78399999999999
10537,Northern Mariana Islands,0,0,0,15.0979,145.6739
10538,Ohio,185,6,6,40.3888,-82.7649
10539,Oklahoma,303,0,0,35.5653,-96.9289
10540,Oregon,201,3,3,44.571999999999996,-122.0709
10541,Pennsylvania,179,8,8,40.5908,-77.2098
10542,Puerto Rico,69,2,2,18.2208,-66.5901
10543,Rhode Island,25,0,0,41.6809,-71.5118
10544,South Carolina,240,4,4,33.8569,-80.945
10545,South Dakota,22,0,0,44.2998,-99.4388
10546,Tennessee,250,3,3,35.7478,-86.6923
10547,Texas,1596,43,43,31.0545,-97.5635
10548,Utah,431,3,3,40.15,-111.8624
10549,Vermont,7,1,1,44.0459,-72.7107
10550,Virgin Islands,0,0,0,18.3358,-64.8963
10551,Virginia,180,4,4,37.7693,-78.17
10552,Washington,411,1,1,47.4009,-121.4905
10553,West Virginia,52,2,2,38.4912,-80.9545
10554,Wisconsin,119,1,1,44.2685,-89.6165
10555,Wyoming,92,0,0,42.756,-107.3025
10556,Alabama,0,0,0,32.3182,-86.9023
10557,Alaska,0,0,0,61.3707,-152.4044
10558,American Samoa,0,0,0,-14.270999999999999,-170.132
10559,Arizona,645,14,14,33.7298,-111.4312
10560,Arkansas,0,0,0,34.9697,-92.3731
10561,California,679,0,0,36.1162,-119.6816
10562,Colorado,452,12,12,39.0598,-105.3111
10563,Connecticut,0,0,0,41.5978,-72.7554
10564,Delaware,26,0,0,39.3185,-75.5071
10565,Diamond Princess,0,0,0,,
10566,District of Columbia,0,0,0,38.8974,-77.0268
10567,Florida,0,0,0,27.7663,-81.6868
10568,Georgia,0,0,0,33.0406,-83.6431
10569,Grand Princess,0,0,0,,
10570,Guam,0,0,0,13.4443,144.7937
10571,Hawaii,47,0,0,21.0943,-157.4983
10572,Idaho,0,0,0,44.2405,-114.4788
10573,Illinois,0,0,0,40.3495,-88.9861
10574,Indiana,0,0,0,39.8494,-86.2583
10575,Iowa,66,4,4,42.0115,-93.2105
10576,Kansas,0,0,0,38.5266,-96.7265
10577,Kentucky,186,8,8,37.6681,-84.6701
10578,Louisiana,0,0,0,31.1695,-91.8678
10579,Maine,29,0,0,44.6939,-69.3819
10580,Maryland,96,3,3,39.0639,-76.8021
10581,Massachusetts,0,0,0,42.2302,-71.5301
10582,Michigan,0,0,0,43.3266,-84.5361
10583,Minnesota,111,5,5,45.6945,-93.9002
10584,Mississippi,0,0,0,32.7416,-89.6787
10585,Missouri,229,8,8,38.4561,-92.2884
10586,Montana,0,0,0,46.9219,-110.4544
10587,Nebraska,0,0,0,41.1254,-98.2681
10588,Nevada,0,0,0,38.3135,-117.0554
10589,New Hampshire,0,0,0,43.4525,-71.5639
10590,New Jersey,190,5,5,40.2989,-74.521
10591,New Mexico,0,0,0,34.8405,-106.2485
10592,New York,286,0,0,42.1657,-74.9481
10593,North Carolina,0,0,0,35.6301,-79.8064
10594,North Dakota,5,0,0,47.5289,-99.78399999999999
10595,Northern Mariana Islands,0,0,0,15.0979,145.6739
10596,Ohio,201,2,2,40.3888,-82.7649
10597,Oklahoma,0,0,0,35.5653,-96.9289
10598,Oregon,0,0,0,44.571999999999996,-122.0709
10599,Pennsylvania,234,9,9,40.5908,-77.2098
10600,Puerto Rico,56,0,0,18.2208,-66.5901
10601,Rhode Island,0,0,0,41.6809,-71.5118
10602,South Carolina,0,0,0,33.8569,-80.945
10603,South Dakota,0,0,0,44.2998,-99.4388
10604,Tennessee,0,0,0,35.7478,-86.6923
10605,Texas,1187,20,20,31.0545,-97.5635
10606,Utah,0,0,0,40.15,-111.8624
10607,Vermont,0,0,0,44.0459,-72.7107
10608,Virgin Islands,0,0,0,18.3358,-64.8963
10609,Virginia,160,0,0,37.7693,-78.17
10610,Washington,0,0,0,47.4009,-121.4905
10611,West Virginia,0,0,0,38.4912,-80.9545
10612,Wisconsin,0,0,0,44.2685,-89.6165
10613,Wyoming,0,0,0,42.756,-107.3025
10614,Alabama,0,0,0,32.3182,-86.9023
10615,Alaska,0,0,0,61.3707,-152.4044
10616,American Samoa,0,0,0,-14.270999999999999,-170.132
10617,Arizona,442,4,4,33.7298,-111.4312
10618,Arkansas,0,0,0,34.9697,-92.3731
10619,California,558,0,0,36.1162,-119.6816
10620,Colorado,262,3,3,39.0598,-105.3111
10621,Connecticut,0,0,0,41.5978,-72.7554
10622,Delaware,29,0,0,39.3185,-75.5071
10623,Diamond Princess,0,0,0,,
10624,District of Columbia,0,0,0,38.8974,-77.0268
10625,Florida,0,0,0,27.7663,-81.6868
10626,Georgia,0,0,0,33.0406,-83.6431
10627,Grand Princess,0,0,0,,
10628,Guam,0,0,0,13.4443,144.7937
10629,Hawaii,62,0,0,21.0943,-157.4983
10630,Idaho,0,0,0,44.2405,-114.4788
10631,Illinois,0,0,0,40.3495,-88.9861
10632,Indiana,0,0,0,39.8494,-86.2583
10633,Iowa,60,0,0,42.0115,-93.2105
10634,Kansas,0,0,0,38.5266,-96.7265
10635,Kentucky,76,3,3,37.6681,-84.6701
10636,Louisiana,0,0,0,31.1695,-91.8678
10637,Maine,22,0,0,44.6939,-69.3819
10638,Maryland,61,0,0,39.0639,-76.8021
10639,Massachusetts,0,0,0,42.2302,-71.5301
10640,Michigan,0,0,0,43.3266,-84.5361
10641,Minnesota,0,0,0,45.6945,-93.9002
10642,Mississippi,0,0,0,32.7416,-89.6787
10643,Missouri,1258,2,2,38.4561,-92.2884
10644,Montana,0,0,0,46.9219,-110.4544
10645,Nebraska,0,0,0,41.1254,-98.2681
10646,Nevada,0,0,0,38.3135,-117.0554
10647,New Hampshire,0,0,0,43.4525,-71.5639
10648,New Jersey,112,1,1,40.2989,-74.521
10649,New Mexico,0,0,0,34.8405,-106.2485
10650,New York,350,9,9,42.1657,-74.9481
10651,North Carolina,0,0,0,35.6301,-79.8064
10652,North Dakota,2,0,0,47.5289,-99.78399999999999
10653,Northern Mariana Islands,0,0,0,15.0979,145.6739
10654,Ohio,0,4,4,40.3888,-82.7649
10655,Oklahoma,0,0,0,35.5653,-96.9289
10656,Oregon,0,0,0,44.571999999999996,-122.0709
10657,Pennsylvania,149,2,2,40.5908,-77.2098
10658,Puerto Rico,70,0,0,18.2208,-66.5901
10659,Rhode Island,0,0,0,41.6809,-71.5118
10660,South Carolina,0,0,0,33.8569,-80.945
10661,South Dakota,0,0,0,44.2998,-99.4388
10662,Tennessee,0,0,0,35.7478,-86.6923
10663,Texas,219,9,9,31.0545,-97.5635
10664,Utah,0,0,0,40.15,-111.8624
10665,Vermont,0,0,0,44.0459,-72.7107
10666,Virgin Islands,0,0,0,18.3358,-64.8963
10667,Virginia,168,4,4,37.7693,-78.17
10668,Washington,0,0,0,47.4009,-121.4905
10669,West Virginia,0,0,0,38.4912,-80.9545
10670,Wisconsin,0,0,0,44.2685,-89.6165
10671,Wyoming,0,0,0,42.756,-107.3025
10672,Alabama,0,0,0,32.3182,-86.9023
10673,Alaska,0,0,0,61.3707,-152.4044
10674,American Samoa,0,0,0,-14.270999999999999,-170.132
10675,Arizona,50,0,0,33.7298,-111.4312
10676,Arkansas,1246,7,7,34.9697,-92.3731
10677,California,3930,76,76,36.1162,-119.6816
10678,Colorado,170,0,0,39.0598,-105.3111
10679,Connecticut,0,0,0,41.5978,-72.7554
10680,Delaware,16,0,0,39.3185,-75.5071
10681,Diamond Princess,0,0,0,,
10682,District of Columbia,0,0,0,38.8974,-77.0268
10683,Florida,0,0,0,27.7663,-81.6868
10684,Georgia,0,0,0,33.0406,-83.6431
10685,Grand Princess,0,0,0,,
10686,Guam,0,0,0,13.4443,144.7937
10687,Hawaii,48,0,0,21.0943,-157.4983
10688,Idaho,0,0,0,44.2405,-114.4788
10689,Illinois,0,0,0,40.3495,-88.9861
10690,Indiana,0,0,0,39.8494,-86.2583
10691,Iowa,27,0,0,42.0115,-93.2105
10692,Kansas,0,0,0,38.5266,-96.7265
10693,Kentucky,74,2,2,37.6681,-84.6701
10694,Louisiana,0,0,0,31.1695,-91.8678
10695,Maine,0,0,0,44.6939,-69.3819
10696,Maryland,38,2,2,39.0639,-76.8021
10697,Massachusetts,0,0,0,42.2302,-71.5301
10698,Michigan,0,0,0,43.3266,-84.5361
10699,Minnesota,0,0,0,45.6945,-93.9002
10700,Mississippi,0,0,0,32.7416,-89.6787
10701,Missouri,1002,0,0,38.4561,-92.2884
10702,Montana,0,0,0,46.9219,-110.4544
10703,Nebraska,0,0,0,41.1254,-98.2681
10704,Nevada,0,0,0,38.3135,-117.0554
10705,New Hampshire,0,0,0,43.4525,-71.5639
10706,New Jersey,86,4,4,40.2989,-74.521
10707,New Mexico,0,0,0,34.8405,-106.2485
10708,New York,372,4,4,42.1657,-74.9481
10709,North Carolina,0,0,0,35.6301,-79.8064
10710,North Dakota,9,0,0,47.5289,-99.78399999999999
10711,Northern Mariana Islands,0,0,0,15.0979,145.6739
10712,Ohio,210,5,5,40.3888,-82.7649
10713,Oklahoma,0,0,0,35.5653,-96.9289
10714,Oregon,0,0,0,44.571999999999996,-122.0709
10715,Pennsylvania,123,0,0,40.5908,-77.2098
10716,Puerto Rico,0,0,0,18.2208,-66.5901
10717,Rhode Island,0,0,0,41.6809,-71.5118
10718,South Carolina,700,11,11,33.8569,-80.945
10719,South Dakota,0,0,0,44.2998,-99.4388
10720,Tennessee,0,0,0,35.7478,-86.6923
10721,Texas,537,0,0,31.0545,-97.5635
10722,Utah,0,0,0,40.15,-111.8624
10723,Vermont,0,0,0,44.0459,-72.7107
10724,Virgin Islands,0,0,0,18.3358,-64.8963
10725,Virginia,122,4,4,37.7693,-78.17
10726,Washington,0,0,0,47.4009,-121.4905
10727,West Virginia,0,0,0,38.4912,-80.9545
10728,Wisconsin,149,9,9,44.2685,-89.6165
10729,Wyoming,0,0,0,42.756,-107.3025
10730,Alabama,0,0,0,32.3182,-86.9023
10731,Alaska,0,0,0,61.3707,-152.4044
10732,American Samoa,0,0,0,-14.270999999999999,-170.132
10733,Arizona,900,21,21,33.7298,-111.4312
10734,Arkansas,270,6,6,34.9697,-92.3731
10735,California,1933,39,39,36.1162,-119.6816
10736,Colorado,217,0,0,39.0598,-105.3111
10737,Connecticut,175,0,0,41.5978,-72.7554
10738,Delaware,9,0,0,39.3185,-75.5071
10739,Diamond Princess,0,0,0,,
10740,District of Columbia,39,1,1,38.8974,-77.0268
10741,Florida,0,0,0,27.7663,-81.6868
10742,Georgia,1367,14,14,33.0406,-83.6431
10743,Grand Princess,0,0,0,,
10744,Guam,21,0,0,13.4443,144.7937
10745,Hawaii,39,0,0,21.0943,-157.4983
10746,Idaho,257,1,1,44.2405,-114.4788
10747,Illinois,1221,27,27,40.3495,-88.9861
10748,Indiana,976,21,21,39.8494,-86.2583
10749,Iowa,77,2,2,42.0115,-93.2105
10750,Kansas,11,0,0,38.5266,-96.7265
10751,Kentucky,87,3,3,37.6681,-84.6701
10752,Louisiana,2017,6,6,31.1695,-91.8678
10753,Maine,0,0,0,44.6939,-69.3819
10754,Maryland,47,3,3,39.0639,-76.8021
10755,Massachusetts,290,8,8,42.2302,-71.5301
10756,Michigan,533,22,22,43.3266,-84.5361
10757,Minnesota,143,5,5,45.6945,-93.9002
10758,Mississippi,649,6,6,32.7416,-89.6787
10759,Missouri,766,0,0,38.4561,-92.2884
10760,Montana,78,2,2,46.9219,-110.4544
10761,Nebraska,191,1,1,41.1254,-98.2681
10762,Nevada,1346,5,5,38.3135,-117.0554
10763,New Hampshire,71,1,1,43.4525,-71.5639
10764,New Jersey,154,0,0,40.2989,-74.521
10765,New Mexico,200,2,2,34.8405,-106.2485
10766,New York,298,6,6,42.1657,-74.9481
10767,North Carolina,1488,21,21,35.6301,-79.8064
10768,North Dakota,6,0,0,47.5289,-99.78399999999999
10769,Northern Mariana Islands,0,0,0,15.0979,145.6739
10770,Ohio,190,7,7,40.3888,-82.7649
10771,Oklahoma,1041,0,0,35.5653,-96.9289
10772,Oregon,457,1,1,44.571999999999996,-122.0709
10773,Pennsylvania,106,2,2,40.5908,-77.2098
10774,Puerto Rico,111,0,0,18.2208,-66.5901
10775,Rhode Island,55,0,0,41.6809,-71.5118
10776,South Carolina,132,0,0,33.8569,-80.945
10777,South Dakota,0,0,0,44.2998,-99.4388
10778,Tennessee,915,6,6,35.7478,-86.6923
10779,Texas,1320,24,24,31.0545,-97.5635
10780,Utah,1149,7,7,40.15,-111.8624
10781,Vermont,14,0,0,44.0459,-72.7107
10782,Virgin Islands,0,0,0,18.3358,-64.8963
10783,Virginia,132,3,3,37.7693,-78.17
10784,Washington,1182,21,21,47.4009,-121.4905
10785,West Virginia,130,2,2,38.4912,-80.9545
10786,Wisconsin,40,0,0,44.2685,-89.6165
10787,Wyoming,197,4,4,42.756,-107.3025
10788,Alabama,1613,29,29,32.3182,-86.9023
10789,Alaska,214,0,0,61.3707,-152.4044
10790,American Samoa,0,0,0,-14.270999999999999,-170.132
10791,Arizona,373,4,4,33.7298,-111.4312
10792,Arkansas,1000,7,7,34.9697,-92.3731
10793,California,1824,51,51,36.1162,-119.6816
10794,Colorado,498,7,7,39.0598,-105.3111
10795,Connecticut,92,-1,-1,41.5978,-72.7554
10796,Delaware,0,0,0,39.3185,-75.5071
10797,Diamond Princess,0,0,0,,
10798,District of Columbia,6,1,1,38.8974,-77.0268
10799,Florida,0,0,0,27.7663,-81.6868
10800,Georgia,667,10,10,33.0406,-83.6431
10801,Grand Princess,0,0,0,,
10802,Guam,14,0,0,13.4443,144.7937
10803,Hawaii,39,0,0,21.0943,-157.4983
10804,Idaho,123,3,3,44.2405,-114.4788
10805,Illinois,462,6,6,40.3495,-88.9861
10806,Indiana,370,8,8,39.8494,-86.2583
10807,Iowa,1044,1,1,42.0115,-93.2105
10808,Kansas,1029,7,7,38.5266,-96.7265
10809,Kentucky,331,5,5,37.6681,-84.6701
10810,Louisiana,1226,2,2,31.1695,-91.8678
10811,Maine,38,1,1,44.6939,-69.3819
10812,Maryland,55,1,1,39.0639,-76.8021
10813,Massachusetts,91,3,3,42.2302,-71.5301
10814,Michigan,0,0,0,43.3266,-84.5361
10815,Minnesota,231,0,0,45.6945,-93.9002
10816,Mississippi,379,11,11,32.7416,-89.6787
10817,Missouri,1659,30,30,38.4561,-92.2884
10818,Montana,151,3,3,46.9219,-110.4544
10819,Nebraska,0,0,0,41.1254,-98.2681
10820,Nevada,453,3,3,38.3135,-117.0554
10821,New Hampshire,26,1,1,43.4525,-71.5639
10822,New Jersey,283,13,13,40.2989,-74.521
10823,New Mexico,81,1,1,34.8405,-106.2485
10824,New York,363,6,6,42.1657,-74.9481
10825,North Carolina,415,5,5,35.6301,-79.8064
10826,North Dakota,28,0,0,47.5289,-99.78399999999999
10827,Northern Mariana Islands,0,0,0,15.0979,145.6739
10828,Ohio,317,5,5,40.3888,-82.7649
10829,Oklahoma,151,18,18,35.5653,-96.9289
10830,Oregon,270,6,6,44.571999999999996,-122.0709
10831,Pennsylvania,205,10,10,40.5908,-77.2098
10832,Puerto Rico,22,1,1,18.2208,-66.5901
10833,Rhode Island,40,0,0,41.6809,-71.5118
10834,South Carolina,136,2,2,33.8569,-80.945
10835,South Dakota,60,1,1,44.2998,-99.4388
10836,Tennessee,416,6,6,35.7478,-86.6923
10837,Texas,4388,25,25,31.0545,-97.5635
10838,Utah,394,2,2,40.15,-111.8624
10839,Vermont,7,0,0,44.0459,-72.7107
10840,Virgin Islands,75,2,2,18.3358,-64.8963
10841,Virginia,273,2,2,37.7693,-78.17
10842,Washington,403,13,13,47.4009,-121.4905
10843,West Virginia,67,0,0,38.4912,-80.9545
10844,Wisconsin,184,10,10,44.2685,-89.6165
10845,Wyoming,95,0,0,42.756,-107.3025
10846,Alabama,0,0,0,32.3182,-86.9023
10847,Alaska,0,0,0,61.3707,-152.4044
10848,American Samoa,0,0,0,-14.270999999999999,-170.132
10849,Arizona,625,-1,-1,33.7298,-111.4312
10850,Arkansas,1210,11,11,34.9697,-92.3731
10851,California,2518,56,56,36.1162,-119.6816
10852,Colorado,441,3,3,39.0598,-105.3111
10853,Connecticut,55,1,1,41.5978,-72.7554
10854,Delaware,31,0,0,39.3185,-75.5071
10855,Diamond Princess,0,0,0,,
10856,District of Columbia,11,0,0,38.8974,-77.0268
10857,Florida,0,0,0,27.7663,-81.6868
10858,Georgia,932,3,3,33.0406,-83.6431
10859,Grand Princess,0,0,0,,
10860,Guam,15,0,0,13.4443,144.7937
10861,Hawaii,75,1,1,21.0943,-157.4983
10862,Idaho,144,1,1,44.2405,-114.4788
10863,Illinois,617,11,11,40.3495,-88.9861
10864,Indiana,555,17,17,39.8494,-86.2583
10865,Iowa,-947,0,0,42.0115,-93.2105
10866,Kansas,20,1,1,38.5266,-96.7265
10867,Kentucky,301,3,3,37.6681,-84.6701
10868,Louisiana,786,6,6,31.1695,-91.8678
10869,Maine,33,0,0,44.6939,-69.3819
10870,Maryland,99,3,3,39.0639,-76.8021
10871,Massachusetts,110,3,3,42.2302,-71.5301
10872,Michigan,0,0,0,43.3266,-84.5361
10873,Minnesota,124,2,2,45.6945,-93.9002
10874,Mississippi,427,1,1,32.7416,-89.6787
10875,Missouri,1665,4,4,38.4561,-92.2884
10876,Montana,87,1,1,46.9219,-110.4544
10877,Nebraska,196,0,0,41.1254,-98.2681
10878,Nevada,697,2,2,38.3135,-117.0554
10879,New Hampshire,33,0,0,43.4525,-71.5639
10880,New Jersey,331,3,3,40.2989,-74.521
10881,New Mexico,132,6,6,34.8405,-106.2485
10882,New York,667,4,4,42.1657,-74.9481
10883,North Carolina,630,15,15,35.6301,-79.8064
10884,North Dakota,29,2,2,47.5289,-99.78399999999999
10885,Northern Mariana Islands,0,0,0,15.0979,145.6739
10886,Ohio,377,3,3,40.3888,-82.7649
10887,Oklahoma,456,0,0,35.5653,-96.9289
10888,Oregon,210,2,2,44.571999999999996,-122.0709
10889,Pennsylvania,259,11,11,40.5908,-77.2098
10890,Puerto Rico,77,0,0,18.2208,-66.5901
10891,Rhode Island,10,0,0,41.6809,-71.5118
10892,South Carolina,282,1,1,33.8569,-80.945
10893,South Dakota,0,0,0,44.2998,-99.4388
10894,Tennessee,453,9,9,35.7478,-86.6923
10895,Texas,2287,36,36,31.0545,-97.5635
10896,Utah,668,2,2,40.15,-111.8624
10897,Vermont,5,0,0,44.0459,-72.7107
10898,Virgin Islands,0,0,0,18.3358,-64.8963
10899,Virginia,291,5,5,37.7693,-78.17
10900,Washington,582,13,13,47.4009,-121.4905
10901,West Virginia,53,3,3,38.4912,-80.9545
10902,Wisconsin,227,4,4,44.2685,-89.6165
10903,Wyoming,128,0,0,42.756,-107.3025
10904,Alabama,1160,11,11,32.3182,-86.9023
10905,Alaska,133,2,2,61.3707,-152.4044
10906,American Samoa,0,0,0,-14.270999999999999,-170.132
10907,Arizona,921,6,6,33.7298,-111.4312
10908,Arkansas,1155,4,4,34.9697,-92.3731
10909,California,1331,15,15,36.1162,-119.6816
10910,Colorado,1052,10,10,39.0598,-105.3111
10911,Connecticut,171,0,0,41.5978,-72.7554
10912,Delaware,55,0,0,39.3185,-75.5071
10913,Diamond Princess,0,0,0,,
10914,District of Columbia,21,0,0,38.8974,-77.0268
10915,Florida,23747,172,172,27.7663,-81.6868
10916,Georgia,904,16,16,33.0406,-83.6431
10917,Grand Princess,0,0,0,,
10918,Guam,8,1,1,13.4443,144.7937
10919,Hawaii,69,0,0,21.0943,-157.4983
10920,Idaho,135,2,2,44.2405,-114.4788
10921,Illinois,645,8,8,40.3495,-88.9861
10922,Indiana,437,5,5,39.8494,-86.2583
10923,Iowa,246,0,0,42.0115,-93.2105
10924,Kansas,812,10,10,38.5266,-96.7265
10925,Kentucky,339,2,2,37.6681,-84.6701
10926,Louisiana,969,10,10,31.1695,-91.8678
10927,Maine,10,1,1,44.6939,-69.3819
10928,Maryland,145,3,3,39.0639,-76.8021
10929,Massachusetts,201,0,0,42.2302,-71.5301
10930,Michigan,837,28,28,43.3266,-84.5361
10931,Minnesota,139,5,5,45.6945,-93.9002
10932,Mississippi,416,2,2,32.7416,-89.6787
10933,Missouri,2142,7,7,38.4561,-92.2884
10934,Montana,51,1,1,46.9219,-110.4544
10935,Nebraska,102,0,0,41.1254,-98.2681
10936,Nevada,813,13,13,38.3135,-117.0554
10937,New Hampshire,23,1,1,43.4525,-71.5639
10938,New Jersey,398,3,3,40.2989,-74.521
10939,New Mexico,124,1,1,34.8405,-106.2485
10940,New York,744,5,5,42.1657,-74.9481
10941,North Carolina,543,8,8,35.6301,-79.8064
10942,North Dakota,13,2,2,47.5289,-99.78399999999999
10943,Northern Mariana Islands,0,0,0,15.0979,145.6739
10944,Ohio,354,3,3,40.3888,-82.7649
10945,Oklahoma,551,0,0,35.5653,-96.9289
10946,Oregon,256,2,2,44.571999999999996,-122.0709
10947,Pennsylvania,245,7,7,40.5908,-77.2098
10948,Puerto Rico,111,1,1,18.2208,-66.5901
10949,Rhode Island,-19,0,0,41.6809,-71.5118
10950,South Carolina,407,2,2,33.8569,-80.945
10951,South Dakota,0,0,0,44.2998,-99.4388
10952,Tennessee,561,4,4,35.7478,-86.6923
10953,Texas,2304,39,39,31.0545,-97.5635
10954,Utah,655,4,4,40.15,-111.8624
10955,Vermont,12,0,0,44.0459,-72.7107
10956,Virgin Islands,35,0,0,18.3358,-64.8963
10957,Virginia,257,7,7,37.7693,-78.17
10958,Washington,453,11,11,47.4009,-121.4905
10959,West Virginia,66,4,4,38.4912,-80.9545
10960,Wisconsin,145,24,24,44.2685,-89.6165
10961,Wyoming,101,0,0,42.756,-107.3025
10962,Alabama,534,4,4,32.3182,-86.9023
10963,Alaska,0,0,0,61.3707,-152.4044
10964,American Samoa,0,0,0,-14.270999999999999,-170.132
10965,Arizona,807,20,20,33.7298,-111.4312
10966,Arkansas,0,0,0,34.9697,-92.3731
10967,California,1288,0,0,36.1162,-119.6816
10968,Colorado,489,11,11,39.0598,-105.3111
10969,Connecticut,0,0,0,41.5978,-72.7554
10970,Delaware,33,0,0,39.3185,-75.5071
10971,Diamond Princess,0,0,0,,
10972,District of Columbia,0,0,0,38.8974,-77.0268
10973,Florida,0,0,0,27.7663,-81.6868
10974,Georgia,0,0,0,33.0406,-83.6431
10975,Grand Princess,0,0,0,,
10976,Guam,0,0,0,13.4443,144.7937
10977,Hawaii,114,2,2,21.0943,-157.4983
10978,Idaho,0,0,0,44.2405,-114.4788
10979,Illinois,0,0,0,40.3495,-88.9861
10980,Indiana,0,0,0,39.8494,-86.2583
10981,Iowa,0,0,0,42.0115,-93.2105
10982,Kansas,0,0,0,38.5266,-96.7265
10983,Kentucky,362,3,3,37.6681,-84.6701
10984,Louisiana,0,0,0,31.1695,-91.8678
10985,Maine,18,0,0,44.6939,-69.3819
10986,Maryland,127,1,1,39.0639,-76.8021
10987,Massachusetts,0,0,0,42.2302,-71.5301
10988,Michigan,0,0,0,43.3266,-84.5361
10989,Minnesota,0,0,0,45.6945,-93.9002
10990,Mississippi,0,0,0,32.7416,-89.6787
10991,Missouri,1597,5,5,38.4561,-92.2884
10992,Montana,0,0,0,46.9219,-110.4544
10993,Nebraska,0,0,0,41.1254,-98.2681
10994,Nevada,0,0,0,38.3135,-117.0554
10995,New Hampshire,0,0,0,43.4525,-71.5639
10996,New Jersey,311,5,5,40.2989,-74.521
10997,New Mexico,0,0,0,34.8405,-106.2485
10998,New York,732,7,7,42.1657,-74.9481
10999,North Carolina,0,0,0,35.6301,-79.8064
11000,North Dakota,27,0,0,47.5289,-99.78399999999999
11001,Northern Mariana Islands,0,0,0,15.0979,145.6739
11002,Ohio,299,1,1,40.3888,-82.7649
11003,Oklahoma,0,0,0,35.5653,-96.9289
11004,Oregon,0,0,0,44.571999999999996,-122.0709
11005,Pennsylvania,273,7,7,40.5908,-77.2098
11006,Puerto Rico,86,0,0,18.2208,-66.5901
11007,Rhode Island,0,0,0,41.6809,-71.5118
11008,South Carolina,0,0,0,33.8569,-80.945
11009,South Dakota,0,0,0,44.2998,-99.4388
11010,Tennessee,0,0,0,35.7478,-86.6923
11011,Texas,1371,18,18,31.0545,-97.5635
11012,Utah,0,0,0,40.15,-111.8624
11013,Vermont,0,0,0,44.0459,-72.7107
11014,Virgin Islands,0,0,0,18.3358,-64.8963
11015,Virginia,286,2,2,37.7693,-78.17
11016,Washington,0,0,0,47.4009,-121.4905
11017,West Virginia,0,0,0,38.4912,-80.9545
11018,Wisconsin,0,0,0,44.2685,-89.6165
11019,Wyoming,0,0,0,42.756,-107.3025
11020,Alabama,0,0,0,32.3182,-86.9023
11021,Alaska,0,0,0,61.3707,-152.4044
11022,American Samoa,0,0,0,-14.270999999999999,-170.132
11023,Arizona,803,4,4,33.7298,-111.4312
11024,Arkansas,0,0,0,34.9697,-92.3731
11025,California,6328,78,78,36.1162,-119.6816
11026,Colorado,362,5,5,39.0598,-105.3111
11027,Connecticut,0,0,0,41.5978,-72.7554
11028,Delaware,55,0,0,39.3185,-75.5071
11029,Diamond Princess,0,0,0,,
11030,District of Columbia,0,0,0,38.8974,-77.0268
11031,Florida,0,0,0,27.7663,-81.6868
11032,Georgia,0,0,0,33.0406,-83.6431
11033,Grand Princess,0,0,0,,
11034,Guam,0,0,0,13.4443,144.7937
11035,Hawaii,102,0,0,21.0943,-157.4983
11036,Idaho,0,0,0,44.2405,-114.4788
11037,Illinois,0,0,0,40.3495,-88.9861
11038,Indiana,0,0,0,39.8494,-86.2583
11039,Iowa,0,0,0,42.0115,-93.2105
11040,Kansas,0,0,0,38.5266,-96.7265
11041,Kentucky,202,5,5,37.6681,-84.6701
11042,Louisiana,0,0,0,31.1695,-91.8678
11043,Maine,0,0,0,44.6939,-69.3819
11044,Maryland,79,0,0,39.0639,-76.8021
11045,Massachusetts,0,0,0,42.2302,-71.5301
11046,Michigan,0,0,0,43.3266,-84.5361
11047,Minnesota,0,0,0,45.6945,-93.9002
11048,Mississippi,0,0,0,32.7416,-89.6787
11049,Missouri,1095,0,0,38.4561,-92.2884
11050,Montana,0,0,0,46.9219,-110.4544
11051,Nebraska,0,0,0,41.1254,-98.2681
11052,Nevada,0,0,0,38.3135,-117.0554
11053,New Hampshire,0,0,0,43.4525,-71.5639
11054,New Jersey,283,4,4,40.2989,-74.521
11055,New Mexico,0,0,0,34.8405,-106.2485
11056,New York,794,2,2,42.1657,-74.9481
11057,North Carolina,0,0,0,35.6301,-79.8064
